4.79742985,1.68800726
5.37060092,8.52603217
7.50059798,6.81679078
2.14095779,3.31589543
7.85904221,6.68410457
8.09090909,5.00000000
6.90445058,4.56032294
6.73370299,4.09749135
6.82982669,6.18830335
3.19119075,3.77994276
8.04851913,5.51014715
3.96823334,2.08638085
4.30722366,2.22142587
4.64381238,6.92181641
4.09831053,7.47737145
2.20424325,5.61980435
4.82517918,2.14170490
8.31199274,5.20257015
6.65909091,7.87362975
2.42128840,2.91180052
5.17366022,8.31363437
8.18964108,5.91461486
5.88674552,8.19750105
5.02895623,1.68194453
7.04287671,7.61476296
4.16346954,2.49987400
5.62267960,1.27901341
7.59697408,7.73663967
4.44235540,1.26871288
3.99178249,1.36448511
7.34252754,4.43760890
2.39259454,5.38967936
8.88947968,4.06621854
1.73272234,3.11363636
1.00746081,5.24419416
8.99253919,4.75580584
3.83416316,8.58807686
8.58807686,3.83416316
1.41192314,6.16583684
4.68616362,8.98766933
1.46115844,5.21644482
6.53901127,5.78416541
4.07193704,3.54323296
4.62331294,8.06786992
1.68295524,5.08685987
7.12764142,7.24206624
6.70598705,7.57746527
5.48352471,8.05285487
2.41532396,3.76717277
7.78451386,5.66850263
4.90483043,7.17974157
4.50919770,2.87410168
3.86000313,3.13969419
6.52925658,6.55618280
2.85826796,4.58368946
5.93386487,3.28084617
3.05616175,5.20430563
5.28478442,2.83684758
3.47490870,4.18909457
5.81090543,3.47490870
5.71628833,6.57175129
7.50733082,5.81468117
7.17855614,8.35468227
7.31688148,6.25796400
6.72727273,5.00000000
5.64417802,7.79024155
6.84070997,7.19367272
2.15205094,4.70066849
2.14028815,5.14987115
2.24051279,4.23472647
6.45340531,7.46739260
6.18177433,1.78426186
3.50570795,5.13073361
6.27127193,3.36036465
3.74502927,5.93478369
6.13099967,2.87289898
4.28300272,7.77242279
8.21327306,6.49837384
3.78738313,1.66836253
1.56747655,4.11228908
7.99020604,6.90497134
2.72102575,2.28402425
4.62939908,1.47396783
5.85772308,1.55986061
8.44013939,5.85772308
5.82766993,8.44749335
6.47027604,8.22622632
1.92602323,5.32308798
5.92945429,7.94785239
7.93962923,5.95514344
5.70435002,2.69617491
2.80782057,5.99903372
4.93971905,6.72622052
6.66841734,4.55294892
4.52389911,6.66036111
6.52306138,3.19684355
7.21757987,5.94130681
3.20969656,3.38800354
5.88293477,7.24146050
4.07808082,2.77429022
6.80430242,6.59631193
4.17397340,6.77141977
4.75580584,1.00746081
5.55669240,1.03892773
8.54804333,6.84699445
1.45195667,3.15300555
7.17177352,4.79088199
3.48438174,3.43053134
5.50071029,3.58603776
4.81719598,6.48881923
5.09157281,3.50279780
5.49045850,1.71826554
6.79799568,6.92811430
5.79276984,7.51434469
7.60740546,5.38967936
6.19688404,7.34901720
3.74364240,3.50273132
4.09749135,3.26629701
3.33554740,5.46159356
7.08648310,4.36209810
3.31589543,2.14095779
7.59683616,7.06561675
2.24240786,6.17480330
6.60822621,1.69704327
3.50375411,2.55834862
3.15929003,2.80632728
6.07273706,7.65511740
7.64565502,6.09586619
1.76041804,5.91396137
4.08603863,8.23958196
8.23958196,4.08603863
8.25069183,6.91480382
1.25539406,5.45977980
4.54022020,8.74460594
8.74460594,4.54022020
